//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile Agressive attackMethod
//Dragith Nurn
6259 - 1080 -1 -1 -1 6 2 60 270 MELEE -1 -1 AGRESSIVE STAB
//General Graardor - 624
6260 - 2540 7060 7061 7062 6 3 45 610 SPECIAL2 -1 -1 AGRESSIVE CRUSH
//Sergeant Strongstack - 141
6261 - 1280 6154 6155 6156 6 2 45 200 MELEE -1 -1 AGRESSIVE CRUSH
//Sergeant Steelwill - 142
6263 - 1270 6154 6155 6156 6 2 45 170 MAGE 1202 1203 AGRESSIVE STAB
//Sergeant Grimspike - 142
6265 - 1460 6154 6155 6156 6 2 45 210 RANGE -1 1206 AGRESSIVE STAB
//Jogre - 58
6268 - 800 8577 8578 8576 7 1 60 73 MELEE -1 -1 AGRESSIVE STAB
//Cyclops - 81
6269 - 1000 4652 4651 4653 5 1 60 60 MELEE -1 -1 AGRESSIVE STAB
//Cyclops - 81
6270 - 1000 4652 4651 4653 5 1 60 60 MELEE -1 -1 AGRESSIVE STAB
//Ork - 107
6271 - 1100 13891 13893 13892 4 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Ork - 107
6272 - 1100 13891 13893 13892 4 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Ork - 107
6273 - 1100 13891 13893 13892 4 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Ork - 107
6274 - 1100 13891 13893 13892 4 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Goblin - 13
6283 - 120 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE STAB
//Warped terrorbird - 81
6285 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 81
6286 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 81
6287 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 81
6288 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 81
6289 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 81
6290 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 81
6291 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 81
6292 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 143
6293 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 143
6294 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 143
6295 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped tortoise - 96
6296 - 870 -1 -1 -1 5 1 60 106 MELEE -1 -1 PASSIVE STAB
//Warped tortoise - 96
6297 - 870 -1 -1 -1 5 1 60 106 MELEE -1 -1 PASSIVE STAB
//Warped terrorbird - 81
6322 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 81
6323 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 81
6324 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 81
6325 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 81
6326 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 81
6327 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 81
6328 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 81
6329 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 143
6330 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 143
6331 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Warped terrorbird - 143
6332 - 1549 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Elite defiler - 81
6344 - 500 -1 -1 -1 5 1 60 150 RANGE -1 -1 AGRESSIVE STAB
//Pirate - 23
6346 - 200 7181 7186 7185 4 1 60 20 MELEE -1 -1 AGRESSIVE STAB
//Pirate - 23
6347 - 200 7181 7186 7185 4 1 60 20 MELEE -1 -1 AGRESSIVE STAB
//Pirate - 23
6348 - 200 7181 7186 7185 4 1 60 20 MELEE -1 -1 AGRESSIVE STAB
//Pirate - 23
6349 - 200 7181 7186 7185 4 1 60 20 MELEE -1 -1 AGRESSIVE STAB
//Pirate - 23
6350 - 200 7181 7186 7185 4 1 60 20 MELEE -1 -1 AGRESSIVE STAB
//Pirate - 26
6351 - 230 7181 7186 7185 4 1 60 20 MELEE -1 -1 AGRESSIVE STAB
//Pirate - 26
6352 - 230 7181 7186 7185 4 1 60 20 MELEE -1 -1 AGRESSIVE STAB
//Pirate - 26
6353 - 230 7181 7186 7185 4 1 60 20 MELEE -1 -1 AGRESSIVE STAB
//Pirate - 26
6354 - 230 7181 7186 7185 4 1 60 20 MELEE -1 -1 AGRESSIVE STAB
//Pirate - 26
6355 - 230 7181 7186 7185 4 1 60 20 MELEE -1 -1 AGRESSIVE STAB
//Pirate - 26
6356 - 230 7181 7186 7185 4 1 60 20 MELEE -1 -1 AGRESSIVE STAB
//Pest Queen - 599
6358 - 20000 -1 -1 -1 6 1 60 520 MELEE -1 -1 AGRESSIVE STAB
//Zamorak warrior - 84
6363 - 450 -1 -1 -1 4 1 60 87 MELEE -1 -1 AGRESSIVE STAB
//Zamorak warrior - 85
6364 - 450 -1 -1 -1 4 1 60 87 MELEE -1 -1 AGRESSIVE STAB
//Zamorak ranger - 81
6365 - 472 -1 -1 -1 4 1 60 94 RANGE -1 -1 AGRESSIVE STAB
//Cave lizard - 37
6369 - 200 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE STAB
//Zamorak crafter - 19
6371 - 250 -1 -1 -1 4 1 60 34 MELEE -1 -1 PASSIVE STAB
//Zamorak crafter - 19
6372 - 250 -1 -1 -1 4 1 60 34 MELEE -1 -1 PASSIVE STAB
//Jungle spider - 40
6376 - 250 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE STAB
//Jungle spider - 40
6377 - 250 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE STAB
//Tenacious toucan - 70
6378 - 500 -1 -1 -1 5 1 60 119 MELEE -1 -1 PASSIVE STAB
//Giant ant worker - 40
6379 - 300 -1 -1 -1 4 1 60 60 MELEE -1 -1 PASSIVE STAB
//Giant ant soldier - 58
6380 - 540 -1 -1 -1 4 1 60 127 MELEE -1 -1 AGRESSIVE STAB
//Giant wasp - 66
6381 - 370 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE STAB
//Pernicious parrot - 66
6382 - 500 -1 -1 -1 5 1 60 119 MELEE -1 -1 PASSIVE STAB
//Giant wasp - 66
6383 - 370 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE STAB
//Snothead - 35
6469 - 450 -1 -1 -1 4 1 60 34 MELEE -1 -1 PASSIVE STAB
//Snailfeet - 45
6470 - 500 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE STAB
//Strongbones - 75
6473 - 800 -1 -1 -1 4 1 60 170 MELEE -1 -1 PASSIVE STAB
//Miner ancestor - 43
6657 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE STAB
//Smith ancestor - 43
6658 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE STAB
//Warrior ancestor - 66
6659 - 600 -1 -1 -1 4 1 60 68 MELEE -1 -1 PASSIVE STAB
//Miner ancestor - 43
6660 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE STAB
//Smith ancestor - 43
6661 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE STAB
//Warrior ancestor - 61
6662 - 600 -1 -1 -1 4 1 60 68 MELEE -1 -1 PASSIVE STAB
//Dried zombie - 89
6761 - 850 -1 -1 -1 5 1 60 110 MELEE -1 -1 PASSIVE STAB
//Dried zombie - 94
6762 - 900 -1 -1 -1 5 1 60 110 MELEE -1 -1 PASSIVE STAB
//Dried zombie - 110
6763 - 930 -1 -1 -1 5 1 60 110 MELEE -1 -1 PASSIVE STAB
//Scabaras lancer - 112
6774 - 900 -1 -1 -1 4 1 60 130 MELEE -1 -1 AGRESSIVE STAB
//Locust lancer - 109
6777 - 910 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE STAB
//Crocodile - 89
6779 - 720 -1 -1 -1 6 1 60 60 MELEE -1 -1 AGRESSIVE STAB
//Scabaras mage - 98
6780 - 700 -1 -1 -1 4 1 60 104 MAGE -1 -1 AGRESSIVE STAB
//Scabaras mage - 88
6781 - 700 -1 -1 -1 4 1 60 104 MAGE -1 -1 AGRESSIVE STAB
//Druid - 33
6972 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE STAB
//Druid - 33
6973 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE STAB
//Druid - 33
6974 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE STAB
//Druid - 33
6975 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE STAB
//Druid - 33
6976 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE STAB
//Druid - 33
6977 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE STAB
//Druid - 33
6978 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE STAB
//Druid - 33
6979 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE STAB
//Druid - 33
6980 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE STAB
//Druidess - 33
6981 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE STAB
//Druidess - 33
6982 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE STAB
//Druidess - 33
6983 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE STAB
//Druidess - 33
6984 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE STAB
//Druidess - 33
6985 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE STAB
//Druidess - 33
6986 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE STAB
//Druidess - 33
6987 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE STAB
//Fire giant - 86
7003 - 1110 4666 4665 4668 6 1 60 116 MELEE -1 -1 AGRESSIVE STAB
//Fire giant - 86
7004 - 1110 4667 4665 4668 6 1 60 116 MELEE -1 -1 AGRESSIVE STAB
//Big wolf - 73
7005 - 740 -1 -1 -1 4 1 60 74 MELEE -1 -1 AGRESSIVE STAB
//Ogress champion - 99
7078 - 880 8577 8578 8576 4 1 60 100 MELEE -1 -1 AGRESSIVE STAB
//Ogress warrior - 86
7079 - 800 8577 8578 8576 4 1 60 120 MELEE -1 -1 AGRESSIVE STAB
//Ogress warrior - 86
7080 - 800 8577 8578 8576 4 1 60 120 MELEE -1 -1 AGRESSIVE STAB
//Ogress - 69
7081 - 710 8577 8578 8576 5 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Ogress - 69
7082 - 710 8577 8578 8576 5 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Ork statue - 63
7084 - 450 -1 -1 -1 5 1 60 70 MELEE -1 -1 AGRESSIVE STAB
//Ogre statue - 75
7085 - 600 -1 -1 -1 5 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Ourg statue - 200
7086 - 1600 -1 -1 -1 4 1 60 203 MELEE -1 -1 AGRESSIVE STAB
//Chaos druid - 13
7105 - 200 14222 424 836 4 1 60 30 MAGE 2714 2719 PASSIVE STAB
//Thug - 10
7105 - 200 400 398 836 4 1 60 30 MELEE -1 -1 AGRESSIVE STAB
//Thug - 10
7106 - 200 400 398 836 4 1 60 30 MELEE -1 -1 AGRESSIVE STAB
//Thug - 10
7107 - 200 400 398 836 4 1 60 30 MELEE -1 -1 AGRESSIVE STAB
//Thug - 10
7108 - 200 400 398 836 4 1 60 30 MELEE -1 -1 AGRESSIVE STAB
//Thug - 10
7109 - 200 400 398 836 4 1 60 30 MELEE -1 -1 AGRESSIVE STAB
//Thug - 10
7110 - 200 400 398 836 4 1 60 30 MELEE -1 -1 AGRESSIVE STAB
//Thug - 10
7111 - 200 400 398 836 4 1 60 30 MELEE -1 -1 AGRESSIVE STAB
//Thug - 10
7112 - 200 400 398 836 4 1 60 30 MELEE -1 -1 AGRESSIVE STAB
//Thug - 10
7113 - 200 400 398 836 4 1 60 30 MELEE -1 -1 AGRESSIVE STAB
//Thug - 10
7114 - 200 400 398 836 4 1 60 30 MELEE -1 -1 AGRESSIVE STAB
//Ork legion - 70
7135 - 500 8760 8762 8761 4 1 60 82 MELEE -1 -1 AGRESSIVE STAB
//Dagon'hai Monk - 97
7138 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE STAB
//Dagon'hai Monk - 97
7139 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE STAB
//Dagon'hai Monk - 97
7140 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE STAB
//Cockroach drone - 8
7158 - 110 -1 -1 -1 5 1 60 20 MELEE -1 -1 PASSIVE STAB
//Cockroach worker - 56
7159 - 540 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE STAB
//Cockroach soldier - 83
7160 - 960 -1 -1 -1 5 1 60 104 MELEE -1 -1 PASSIVE STAB
//Mugger - 6
7161 - 80 -1 -1 -1 4 1 60 14 MELEE -1 -1 AGRESSIVE STAB
//Mugger - 6
7162 - 80 -1 -1 -1 4 1 60 14 MELEE -1 -1 AGRESSIVE STAB
//Yeti - 93
7379 - 1200 -1 -1 -1 4 1 60 89 MELEE -1 -1 AGRESSIVE STAB
//Yeti - 93
7380 - 1200 -1 -1 -1 4 1 60 89 MELEE -1 -1 AGRESSIVE STAB
//Gnoeals - 93
7381 - 750 -1 -1 -1 5 1 60 120 MAGE -1 -1 AGRESSIVE STAB
//Gnoeals - 84
7382 - 750 -1 -1 -1 5 1 60 120 MAGE -1 -1 AGRESSIVE STAB
//Highwayman - 5
7443 - 130 433 434 836 4 1 60 30 MELEE -1 -1 AGRESSIVE STAB
//Jelly - 78
7459 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE STAB
//Jelly - 78
7460 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE STAB
//Tumeken's shadow - 41
7475 - 400 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE STAB
//Tumeken's shadow - 50
7476 - 500 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE STAB
//Tumeken's shadow - 55
7477 - 500 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE STAB
//Tumeken's shadow - 64
7479 - 600 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE STAB
//Tumeken's shadow - 72
7480 - 700 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE STAB
//Golem guard - 47
7497 - 750 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE STAB
//Small scarab - 41
7500 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE STAB
//Small scarab - 41
7501 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE STAB
//Small scarab - 41
7502 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE STAB
//Small scarab - 41
7503 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE STAB
//Khazard Guard - 23
7528 - 220 -1 -1 -1 6 1 60 30 MELEE -1 -1 PASSIVE STAB
//Vyrewatch - 110
7606 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 120
7607 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 130
7608 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 140
7609 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 110
7614 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 120
7615 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 130
7616 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 140
7617 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 110
7618 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 120
7619 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 130
7620 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 140
7621 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 110
7626 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 120
7627 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 130
7628 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 140
7629 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 110
7631 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 130
7632 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 110
7634 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 130
7635 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Skeletal hand - 80
7640 - 1000 -1 -1 -1 5 1 60 130 MELEE -1 -1 AGRESSIVE STAB
//Zombie hand - 90
7641 - 1000 -1 -1 -1 4 1 60 150 MELEE -1 -1 PASSIVE STAB
//Mutated bloodveld - 126
7642 - 1780 -1 -1 -1 5 1 60 90 MELEE -1 -1 AGRESSIVE STAB
//Mutated bloodveld - 146
7643 - 1960 -1 -1 -1 5 1 60 90 MELEE -1 -1 AGRESSIVE STAB
//Zaromark Sliver - 80
7644 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Zaromark Sliver - 80
7645 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Zaromark Sliver - 80
7646 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Zaromark Sliver - 80
7647 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Zaromark Sliver - 80
7648 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Zaromark Sliver - 80
7649 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Zaromark Sliver - 80
7650 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Zaromark Sliver - 80
7651 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Fistandantilus - 80
7654 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Fistandantilus - 80
7655 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Fistandantilus - 80
7656 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Fistandantilus - 80
7657 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Fistandantilus - 80
7658 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Fistandantilus - 80
7659 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Fistandantilus - 80
7660 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Fistandantilus - 80
7661 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 120
7682 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 120
7683 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 110
7691 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 120
7692 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 130
7693 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 130
7694 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 110
7695 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 120
7696 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 130
7697 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 130
7698 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 110
7699 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 120
7700 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 130
7701 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 140
7702 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 110
7703 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 120
7704 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 130
7705 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Vyrewatch - 140
7706 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE STAB
//Temple guardian - 30
7711 - 450 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE STAB
//TzHaar-Hur - 74
7767 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE STAB
//TzHaar-Hur - 74
7768 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE STAB
//TzHaar-Hur - 74
7769 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE STAB
//Lava monster - 47
7772 - 260 -1 -1 -1 4 1 60 80 RANGE -1 -1 AGRESSIVE STAB
//Fire monster - 47
7773 - 260 -1 -1 -1 4 1 60 8 MAGE -1 -1 AGRESSIVE STAB
//Mighty banshee - 90
7786 - 850 -1 -1 -1 5 1 60 90 MELEE -1 -1 AGRESSIVE STAB
//Cave crawler - 138
7787 - 1220 -1 -1 -1 4 1 60 32 MELEE -1 -1 AGRESSIVE STAB
//Banshee mistress - 111
7793 - 2220 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE STAB
//Insectoid assassin - 141
7795 - 600 -1 -1 -1 4 1 60 180 RANGE -1 -1 AGRESSIVE STAB
//Kurask overlord - 240
7797 - 2500 -1 -1 -1 4 1 60 300 MELEE -1 -1 AGRESSIVE STAB
//Monstrous cave crawler - 180
7798 - 2650 -1 -1 -1 4 1 60 240 RANGE -1 -1 AGRESSIVE STAB
//Basilisk boss - 240
7799 - 2700 -1 -1 -1 4 1 60 300 MELEE -1 -1 AGRESSIVE STAB
//Mightiest turoth - 180
7800 - 1750 -1 -1 -1 4 1 60 165 MELEE -1 -1 AGRESSIVE STAB
//Aberrant spectre - 96
7801 - 900 -1 -1 -1 5 1 60 119 MAGE -1 -1 AGRESSIVE STAB
//Aberrant spectre - 96
7802 - 900 -1 -1 -1 5 1 60 119 MAGE -1 -1 AGRESSIVE STAB
//Aberrant spectre - 96
7803 - 900 -1 -1 -1 5 1 60 119 MAGE -1 -1 AGRESSIVE STAB
//Aberrant spectre - 96
7804 - 900 -1 -1 -1 5 1 60 119 MAGE -1 -1 AGRESSIVE STAB
//Kurask minion - 106
7805 - 950 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE STAB
//Giant lobster - 60
7828 - 750 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE STAB
//Customs Officer - 35
7837 - 230 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE STAB
//Customs Officer - 35
7838 - 230 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE STAB
//Man - 2
7873 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE STAB
//Man - 2
7874 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE STAB
//Man - 2
7875 - 70 422 425 836 5 4 60 10 MELEE -1 -1 PASSIVE STAB
//Man - 2
7876 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE STAB
//Man - 2
7877 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE STAB
//Man - 2
7878 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE STAB
//Man - 2
7879 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE STAB
//Woman - 2
7880 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE STAB
//Woman - 2
7881 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE STAB
//Woman - 2
7882 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE STAB
//Woman - 2
7883 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE STAB
//Woman - 2
7884 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE STAB
//Man - 2
7909 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE STAB
//Man - 2
7910 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE STAB
//Warped cockroach - 1
7913 - 20 -1 -1 -1 4 1 60 15 MELEE -1 -1 PASSIVE STAB
//Corpse Spider - 3
7914 - 47 -1 -1 -1 4 1 60 12 MELEE -1 -1 PASSIVE STAB
//Warped fly - 5
7915 - 67 -1 -1 -1 4 1 60 19 MELEE -1 -1 PASSIVE STAB
//Crawling corpse torso - 7
7916 - 87 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE STAB
//Crawling corpse torso - 7
7917 - 87 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE STAB
//Crawling corpse torso - 7
7918 - 87 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE STAB
